Group	Binge	Binge	Binge	Binge	Binge	Control	Control	Control	Control	Control	Chronic	Chronic	Chronic	Chronic	Chronic	Chronic plus binge	Chronic plus binge	Chronic plus binge	Chronic plus binge	Chronic plus binge
Phosphotransferase system	0,48050644361153	0,285125449179714	0,275190491993567	0,321900144184916	0,374983341312573	0,308596054868249	0,204171492008441	0,283744212876961	0,258479062938446	0,297516000804091	0,288457351764855	0,243293621505564	0,339399729852903	0,209860311363477	0,303208179414465	0,278960580292714	0,439365096231815	0,226827849264687	0,454498234761442	0,321811999820178
Photosynthesis	0,357919232846324	0,301630456220909	0,30522981478157	0,309962569192424	0,317211242500405	0,322738711879985	0,322334929054361	0,340240036398746	0,313147192444686	0,312048384388223	0,338643978291255	0,341343995956835	0,312220396912437	0,326139871494057	0,325107501307675	0,365215898693436	0,351562878521915	0,236847912387206	0,296714751540241	0,328891624451906
Photosynthesis proteins	0,360628184333036	0,304157416227762	0,307636636752426	0,312623124330012	0,31877712401209	0,323813294377959	0,324005209010287	0,343927256077681	0,314846303440483	0,31394983387306	0,34089043036101	0,343598853182781	0,314217537387494	0,329400992918719	0,327463549636504	0,366427332694547	0,352212938934285	0,239415599390185	0,300843514356315	0,330690417426329
Plant-pathogen interaction	0,193507761456628	0,225036233371186	0,222293256555986	0,22128687948402	0,211776466000064	0,202108871780735	0,215808497791989	0,221784673326049	0,213728297992582	0,219282280795064	0,213291146173402	0,219358278127515	0,223713678242509	0,224073556330047	0,223276880976509	0,224153845056516	0,215096811655095	0,149771974091624	0,218433912014902	0,209744437090207
Polycyclic aromatic hydrocarbon degradation	0,000428785862639968	0	0	0	0	0	0	0	0	0	3,79113993818635E-05	0	0	0	0	0	0	0	0	0
Polyketide sugar unit biosynthesis	0,176165194577208	0,150926251017702	0,169925265096328	0,152251753752821	0,164321247740597	0,178776789959211	0,17397619515994	0,168319453864072	0,174192696791866	0,17512329314463	0,16954219791225	0,181692776639285	0,170118122100177	0,18458575980781	0,172860417636507	0,189753786591128	0,174618852455324	0,121851293647098	0,170743573674346	0,198812241489314
Pores ion channels	0,295388601761	0,224450141876383	0,270186236886752	0,21148530414413	0,244897880454315	0,316063112334613	0,292622338830594	0,24571178224021	0,252498232857534	0,248472663591774	0,327681937491265	0,289098976648088	0,238226855980451	0,284227421817187	0,343362050591728	0,325161466954855	0,292554797003188	0,198013698757076	0,287247348447005	0,342079633475803
Porphyrin and chlorophyll metabolism	0,723061055224535	0,851988913509118	0,836743457969804	0,837714623635492	0,855828777856797	0,795970260368353	0,852171250596361	0,825423888536654	0,808589576326931	0,841880924306354	0,831354237291772	0,895023599760915	0,858700022448575	0,857411725554488	0,874867291608946	0,853133625157706	0,844456494010803	0,549846567032923	0,828650847889785	0,709666191912125
PPAR signaling pathway	0,0997618063844013	0,0927014708654808	0,0965403093579547	0,0920326828499867	0,0957095395035779	0,11182154318582	0,107099946250327	0,0933537190446187	0,103824801996614	0,0950841638731754	0,113941500903913	0,112234986935556	0,0929291114748394	0,0978829147190475	0,122615416095992	0,118251786289365	0,103219165080729	0,0723937632081926	0,108509061018383	0,112096353831365
Prenyltransferases	0,238354345764164	0,216700216926699	0,221089067619621	0,200052424006335	0,220697141948031	0,231569876746309	0,226657393264516	0,216471970823058	0,215972038553593	0,218693008396179	0,240461520147416	0,232976643266104	0,209828034340674	0,222249819130676	0,235334227170356	0,234172018697195	0,21988951763198	0,151992937006906	0,217944445516617	0,230774001209701
Primary bile acid biosynthesis	0,0455244388277786	0,0276664621627726	0,0333083781089104	0,0274608946674732	0,0326922145454903	0,0419502702701979	0,0372011386264668	0,0325038574919533	0,0287720123343507	0,0325337451119032	0,0385962244472933	0,0344551909185804	0,0313131725139194	0,0326923312812376	0,0351682858642237	0,0390895458633237	0,0412732267041655	0,0246670902543475	0,039293699192427	0,0489349179986169
Primary immunodeficiency	0,0601356827841752	0,0448660331874743	0,0471154777047706	0,0396426683577617	0,0435645458597983	0,0512191374289446	0,0501343751837385	0,0457702442480694	0,0458392928390465	0,0499447163798696	0,0545141724345634	0,0468817837249598	0,0461785861684608	0,046290458793904	0,0549066711314687	0,0532006213134524	0,0529921017049539	0,0373890827225874	0,0518379576142349	0,0550000774526571
Prion diseases	0,0126628065789663	0,0151795864040656	0,0130128776175297	0,0162416428383457	0,0117899484783385	0,0133398252630053	0,0138527923647963	0,0159446041208949	0,0142098693949094	0,0140259606488082	0,014910472714335	0,0109169466696503	0,0169459666010925	0,0135050715910545	0,0147543147207442	0,0101318089908675	0,0173632339421403	0,0103491202484257	0,014090487945428	0,0117739141702197
Progesterone-mediated oocyte maturation	0,0408675662275511	0,0443190481103473	0,0485262323932443	0,0457183611121503	0,0452856642543427	0,048786359409423	0,0481887005014881	0,0475528883988058	0,0460519406933799	0,0458666319907487	0,0507609438957589	0,0492116370046795	0,0472131540751882	0,0480013301845739	0,0514147433524042	0,0515184122901339	0,0473894215005839	0,0321195460744672	0,0493453696245578	0,0512516827958475
Propanoate metabolism	0,525362320669534	0,510704337229874	0,50714911647205	0,507570273106538	0,514699688845036	0,535328670588692	0,513050465934179	0,487820059532301	0,513714844933427	0,514926152009287	0,532126821600393	0,503838189925643	0,525217472019403	0,514491387335063	0,503144706885147	0,50865009026553	0,513123614105701	0,32745902302035	0,496246290475752	0,470746874172711
Prostate cancer	0,0408675662275511	0,0443190481103473	0,0485262323932443	0,0457183611121503	0,0452856642543427	0,048786359409423	0,0481887005014881	0,0475528883988058	0,0460519406933799	0,0458666319907487	0,0507609438957589	0,0492116370046795	0,0472131540751882	0,0480013301845739	0,0514147433524042	0,0515184122901339	0,0473894215005839	0,0321195460744672	0,0493453696245578	0,0512516827958475
Proteasome	0,0408675662275511	0,0443190481103473	0,0485262323932443	0,0457183611121503	0,0452856642543427	0,048786359409423	0,0481887005014881	0,0475528883988058	0,0460519406933799	0,0458666319907487	0,0507609438957589	0,0492116370046795	0,0472131540751882	0,0480013301845739	0,0514147433524042	0,0515184122901339	0,0473894215005839	0,0321195460744672	0,0493453696245578	0,0512516827958475
Protein digestion and absorption	0,0150189777238408	0,00741016137926363	0,0124482962072274	0,00615659293648051	0,0102106867608425	0,0188592368408323	0,0151576194551759	0,0099345622703488	0,0117898803448297	0,0105126515349985	0,0183942883298727	0,0151298432054609	0,0087275710716474	0,0144277598070784	0,0218436175753375	0,0188817309553418	0,0132359926528002	0,0104128541451681	0,0151161849568586	0,0228927542116615
Protein export	0,666664844063838	0,663362800642488	0,661213939810325	0,624953643471892	0,663617723142944	0,670915547721356	0,67639711236332	0,655338468065876	0,656688565811246	0,663035441750424	0,674941482948429	0,679535601999543	0,634856303264342	0,661315506675099	0,669200548912889	0,669637899637644	0,633039967147622	0,443529341400659	0,642387372501255	0,667803662483848
Protein folding and associated processing	0,599541529191705	0,532619339907134	0,527692559156885	0,498630458815428	0,524445751271041	0,55889681166935	0,575518492403267	0,513284576397471	0,534342011798102	0,531920225032123	0,584535701430984	0,593499771770906	0,527776176133964	0,552358094822453	0,575545172454213	0,569857945361871	0,559222099217309	0,379851633566881	0,578515883619447	0,586388323793333
Protein kinases	0,350114756519704	0,400597667844575	0,370379882957129	0,412317030129762	0,3623219837473	0,335246956823535	0,364209338008358	0,376834557530177	0,389286214727657	0,384819501351257	0,323381816850739	0,352551948122235	0,386563436916953	0,377702335779695	0,344529642412401	0,325409029682051	0,352555902041947	0,239156147437044	0,358502601856683	0,347348673033068
Protein processing in endoplasmic reticulum	0,0749926110013996	0,0742176578363922	0,08008609325106	0,070652056372626	0,0758233742143133	0,086876610724153	0,0856268473929939	0,0774729038045487	0,0777057793367633	0,0757438285362731	0,0909405742363842	0,0920541052290257	0,0724919122029932	0,0771640113651272	0,0858775389171144	0,0851849139860045	0,0785661049618827	0,0511183842483022	0,0882061716915151	0,092799768985103
Proximal tubule bicarbonate reclamation	0,0299963675212047	0,0214348066857556	0,025833561796866	0,024145546089094	0,0289142008292002	0,0333348748707713	0,0316120323520746	0,0237198931546798	0,0301653036630494	0,0316231994848125	0,0330539005078724	0,0263348552360628	0,023525605259132	0,0283252741673931	0,0353529407916279	0,0294822857657347	0,0261484955269327	0,0165135084363425	0,0326896491865289	0,0297180063996952
Purine metabolism	2,46010574039491	2,33808998364604	2,33785321843034	2,29916481257577	2,39596311718978	2,39762901912659	2,34648097849125	2,32819811797739	2,35318565250152	2,3665213394453	2,42437349355626	2,40464203137369	2,33706361612591	2,36310710901219	2,37102345742102	2,4293086915347	2,31488152092396	1,58376164389336	2,37276797684664	2,40094473251754
Pyrimidine metabolism	2,04038203034088	1,96653581801002	1,96658114441929	1,92783645896353	2,01592152817169	2,0372721395611	1,97116413654602	1,96870295226678	1,98501742732954	1,98660266811977	2,08014444017309	2,02601016031881	1,95597421455972	1,99417585949732	2,00224230499808	2,04900465629979	1,94728418704941	1,31683986020578	1,99091594209012	2,0102971910138
Pyruvate metabolism	1,06027512222583	1,06364094886384	1,0544615455102	1,04591346923123	1,06456799012879	1,07504474289387	1,05137541572897	1,02103539108089	1,04293082268213	1,0508966107242	1,04627960676619	1,04430245322269	1,04863115955485	1,05135218101032	1,01833122139126	1,04630661826788	1,0268696190578	0,682332123035047	1,00591564458	0,986552511174795
Renal cell carcinoma	0,0112889709388021	0,00916423829981891	0,00944946675914751	0,0131645003516819	0,0117997517974472	0,0125812677087532	0,00990008092903849	0,010672712549177	0,00977251864870902	0,0110005499179455	0,0071652544831722	0,00565505527071203	0,0121464407682325	0,00922495653330461	0,00762147454402411	0,00525867875021691	0,0146170876485528	0,0047437253582811	0,00534500433160409	0,00355803647046917
Replication, recombination and repair proteins	0,915188556423392	0,886371663806004	0,824835956334069	0,86162493969062	0,861019661820306	0,795908785876098	0,828103314482251	0,842522338896586	0,888997419482437	0,870272323995719	0,791364970573575	0,807092400326456	0,870014564740697	0,849437993262578	0,750596089095908	0,754930361365791	0,829856728905654	0,56222768012263	0,79127051345055	0,840686952003787
Restriction enzyme	0,268484540364638	0,230059256126904	0,238020761003125	0,210624899529834	0,236243907777019	0,257130356578487	0,256929306738921	0,217346898763642	0,231517553407434	0,268062920691347	0,252880326634292	0,237303503949974	0,236323360505835	0,237975307069618	0,251162804547618	0,253236377893911	0,234141087988842	0,150280304387692	0,236889811319348	0,239172197027584
Retinol metabolism	0,0331197642062544	0,0146615857710177	0,0132897754085603	0,0105538701012407	0,0236154803554958	0,0167545902626565	0,0142896728069204	0,0124434753123367	0,0150935696098898	0,0155025910454298	0,0120469521227262	0,0167165661067439	0,0101389043705531	0,0134551256424397	0,00935290156112909	0,0123923407785355	0,0120608499096656	0,0115494906763159	0,00622380953829083	0,0125803330115085
Riboflavin metabolism	0,123891408139519	0,109177307494578	0,125176498739542	0,099848944236802	0,119325019859074	0,126499781883477	0,131604919103227	0,1208293951148	0,109374080227953	0,114223316183488	0,141353055908037	0,143379993167036	0,112424387054135	0,13259010167291	0,149530814086761	0,142175071307958	0,118651981761454	0,0858452285137609	0,132123191441854	0,132513341325467
Ribosome	2,63089387421063	2,58747307034313	2,6104723056803	2,44795209093808	2,60553471074047	2,66579826863882	2,61461109827693	2,60832960420542	2,55344397132194	2,62504887455618	2,72722023795033	2,67775291685232	2,52505574005729	2,5996024995716	2,62281572076059	2,71367100936671	2,54886385768449	1,72785495169541	2,55926197242939	2,6203455212421
Ribosome Biogenesis	1,6193462642285	1,64381191268537	1,63023358225291	1,60296624963506	1,62463227319472	1,61693632142182	1,6045955316166	1,64994075848591	1,62083495296629	1,63705522398832	1,64580321696131	1,63756798671587	1,61354038669252	1,62838636660752	1,59235219666354	1,66141578343675	1,59444769468192	1,08398120092442	1,59405746696	1,60866611233076
Ribosome biogenesis in eukaryotes	0,050041289181758	0,048781403856124	0,0485460108068894	0,0459977461253809	0,0484677686461097	0,0486677366661401	0,049271836400143	0,0484503582747183	0,0478759713858187	0,0494597563741961	0,0494759894443694	0,049164142519479	0,0467331851525347	0,0475560289559603	0,0482532789959473	0,050130437655695	0,0479009596950628	0,0318352806742409	0,0463542640369452	0,0468353881871658
RIG-I-like receptor signaling pathway	0,00605176033558751	0,00408863972848856	0,00154316457502277	0,00428760842442174	0,00441414314461592	0,00108853811483134	0	0,00218007111500109	0,00309353980465954	0,00096829112829311	0,00382340495893687	0,00222319423581235	0,00229568114494733	0,000790710559997538	0,00425111899554478	0,00163147895627027	0,00244143229183091	0,00299939847528498	0,00358744105937461	0,000788692405191535
RNA degradation	0,497360739552785	0,488361209606386	0,493567807246361	0,467103904846725	0,491619178262847	0,511652792145899	0,500737633364804	0,48470124979518	0,493459105966769	0,488544889824998	0,524151715096382	0,513576572253254	0,474044982816512	0,493284602326939	0,512480652833731	0,516199738843644	0,487213972037985	0,332947948796981	0,502802162232469	0,529886361599372
RNA polymerase	0,201541860500057	0,197755070376589	0,195749175027335	0,189414697910544	0,200365773493946	0,198965508639907	0,189741152201695	0,197802779224768	0,193369210828116	0,195695670909012	0,201930632367143	0,201202086325081	0,191425903300879	0,196153843265406	0,192063943725301	0,199828777906902	0,188464389370318	0,128055558691626	0,188223934144591	0,193673757325335
RNA transport	0,101066347934657	0,0905068357082944	0,0907630347322372	0,0875253927749443	0,0907802716829858	0,0901118367129413	0,0926912379022207	0,0923096611869335	0,0877436558581452	0,0924819752863576	0,0895063940640234	0,0892496915764672	0,090590396520529	0,0947611605437732	0,0900136333825958	0,0898114961008008	0,0932330675843972	0,0637735079303394	0,0935939801818829	0,0971403338084707
Secondary bile acid biosynthesis	0,0455244388277786	0,0276664621627726	0,0333083781089104	0,0274608946674732	0,0326922145454903	0,0419502702701979	0,0372011386264668	0,0325038574919533	0,0287720123343507	0,0325337451119032	0,0385962244472933	0,0344551909185804	0,0313131725139194	0,0326923312812376	0,0351682858642237	0,0390895458633237	0,0412732267041655	0,0246670902543475	0,039293699192427	0,0489349179986169
Secretion system	1,34862549803521	1,4319813214657	1,37300152065199	1,40929392657579	1,36978807765001	1,28406147057352	1,35912864728477	1,37196895970796	1,38558957237744	1,37715351841879	1,29102995479687	1,36646797250779	1,3677122526719	1,38222057386417	1,33076193471766	1,33169774185963	1,30032561440605	0,905854709567178	1,32726220956066	1,29172034465062
Selenocompound metabolism	0,334905392136586	0,323796542290462	0,322285479261801	0,331171758547173	0,331067386205913	0,326249282189358	0,310751376730747	0,322973022940203	0,316358563007106	0,323519425997658	0,326297768101068	0,307294656722504	0,319079254938204	0,31719827096417	0,317409262304547	0,31979929886786	0,314760670025516	0,211411684973798	0,310768280828763	0,3025412580503
Shigellosis	0,000857571725279937	0	0	0	0	0	0	0	0	0	7,5822798763727E-05	0	0	0	0	0	0	0	0	0
Signal transduction mechanisms	0,44303830317552	0,444854921438948	0,439411609852228	0,441649439970646	0,452626661976229	0,42632602245178	0,434056692769615	0,443343098871783	0,440900331864957	0,454916758873105	0,427114665189187	0,448168456371197	0,443928035827312	0,4384250314633	0,437403692517757	0,42969990151975	0,429825373939506	0,286937494988428	0,443667462642212	0,403344761792573
Sphingolipid metabolism	0,220998298660299	0,182870322982964	0,200036792279744	0,17715866449355	0,189625522033035	0,237510713064169	0,228150964209327	0,184225797736898	0,219800085862365	0,195353286078874	0,213060451275035	0,219264329512505	0,189273722651701	0,207089550837697	0,21442492736874	0,214142773625223	0,226804177046508	0,154173279193502	0,199177461802831	0,265893555147942
Sporulation	0,840678652182409	1,23675562868021	1,12212995953836	1,27384952982253	1,10725773548315	0,935587414982138	1,08330216704865	1,16350227542132	1,12307082988318	1,15894412859518	1,00865375281797	1,09336387195561	1,19364578366872	1,08319222981033	0,987762988324274	1,03826082963404	0,987894245174967	0,671004704740085	1,15022204042167	0,942220340795213
Staphylococcus aureus infection	0,0451358068251852	0,0168079755107451	0,00890732725552774	0,00729368994032913	0,0275102330555505	0,01639436090254	0,00858171854734242	0,0115354756929387	0,0158444893278048	0,016882382747557	0,0290514246837701	0,0189175057837766	0,0142843448949884	0,0181847301673857	0,0209314838018912	0,0121001355923378	0,0197833327660879	0,0159361308715651	0,0191337889553501	0,00929711372960563
Starch and sucrose metabolism	1,03104552134354	1,03233849313043	1,02394511464264	1,05419502813682	1,02680714165862	1,03979435494238	1,02006378556986	1,02663623358315	1,06814345646015	1,0137973299846	1,02759009349645	1,05131189289637	1,05395832441527	1,01079828520611	0,997501617854953	1,01455466930241	1,06167398025806	0,712634522463712	1,12654261951374	1,14658122478525
Steroid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steroid hormone biosynthesis	0,014438180819596	0,00677122840025031	0,0134244795910922	0,00714759992181666	0,013064247485183	0,0201698785979398	0,0146548443384669	0,00926562924942187	0,0128698162003407	0,00795968076751314	0,0175707236752156	0,0167736951875136	0,00932667440816643	0,0154110330605304	0,0221775014385164	0,0196812368120215	0,0174047964204417	0,0124868226249873	0,0141686008210572	0,0252830664899781
Streptomycin biosynthesis	0,340720531511185	0,295954021547568	0,326653581472137	0,29595865859302	0,330692978902333	0,343105294897521	0,328023127415297	0,322105725248522	0,332274672960986	0,329359418890004	0,327838422841905	0,344948623835757	0,315227616667061	0,333728117344008	0,335233862208809	0,353967013626167	0,323955801588634	0,228656658761956	0,325537365542255	0,365159185272169
Styrene degradation	0,0166910991814936	0,0188067066435139	0,0172224096928683	0,0265729159670885	0,0229304933043688	0,0167947126611198	0,0131452998743416	0,0220454023319586	0,0172511054241454	0,0177013915347991	0,0120042009702318	0,0108259155730161	0,0165635028544708	0,0156432877391732	0,0112960538495869	0,010427057981088	0,0161787905045606	0,00572050909380637	0,00986895135793711	0,00620995725386708
Sulfur metabolism	0,254535490923066	0,242855104465484	0,255914344570234	0,26077973268976	0,260812641686278	0,26530070735635	0,242349734875027	0,247167808136497	0,248197339106788	0,24945523140095	0,246518471167808	0,246740612926464	0,256517797623866	0,247286050282856	0,243582717334504	0,25293098289028	0,249217920589683	0,17220208161421	0,245549733756789	0,251347157457239
Sulfur relay system	0,243206825025475	0,248832302559008	0,254767987715367	0,244011185912694	0,253661676801086	0,235892977958127	0,252781130692073	0,242464588115127	0,248557270330285	0,258058991691278	0,262026653391547	0,266521952930351	0,255192838306828	0,257984400265128	0,260825793478238	0,256463824759517	0,243451838809781	0,168262747637989	0,247555400869958	0,230264605459649
Synthesis and degradation of ketone bodies	0,049387813790829	0,0457597423522979	0,0469269234946878	0,0533100819785495	0,0482204070590861	0,0462410642289933	0,0440246447133261	0,0520969632287806	0,0441839951417312	0,0444512284336211	0,043564231017355	0,0428629813186685	0,0490156722581614	0,0460962111768817	0,0386465318810038	0,0418878163617027	0,0526094362578795	0,0245444576293526	0,0395710305426543	0,0359052600323837
Taurine and hypotaurine metabolism	0,145559692999097	0,115415737520853	0,120518866924661	0,102294271687748	0,118969159375428	0,135969819259215	0,126295677639821	0,116002477858365	0,118799667426474	0,12384991921497	0,12920285571891	0,126787681680145	0,114298001910289	0,12442130337253	0,125037967562212	0,135122577386916	0,125755910307939	0,0830112087409441	0,117509483939028	0,134966978712434
Terpenoid backbone biosynthesis	0,558633120752221	0,559055836160161	0,562305415944949	0,545328185870697	0,557125751410831	0,567156513284138	0,561224380771019	0,563966542668349	0,550422264202156	0,55862521973864	0,58026703918569	0,569327182131069	0,559279947370701	0,565011557901705	0,560970088819396	0,575304325360167	0,56562370907451	0,369501317809763	0,559199847001343	0,559424079041007
Tetracycline biosynthesis	0,108354330895763	0,123356120288688	0,117307986511088	0,12566857342329	0,131412830265574	0,119518798552236	0,116012013431925	0,118817974301255	0,118350119015728	0,118529444200145	0,127516201759176	0,114587501869643	0,121608602601216	0,121998166649108	0,109817300201313	0,107022178647575	0,0938400541556186	0,0750814792839023	0,120888702565298	0,102007408241362
Thiamine metabolism	0,382404540438796	0,376124568800737	0,394328219107785	0,359603576871495	0,395425699236242	0,395523987373393	0,401563991220634	0,373657518093574	0,379443862921703	0,397355385333529	0,416806797684914	0,411895244408408	0,37718762186079	0,396968810947898	0,422539141883749	0,423488512110368	0,367333484799018	0,266393368845474	0,39940796248062	0,373317825343485
Toluene degradation	0,058810605402639	0,0347557224420985	0,0407784476016801	0,0259360800992492	0,0389576482651399	0,0511490453432813	0,050314022572182	0,0358928652430671	0,0425411284776428	0,0448081135168268	0,049559071872802	0,0486875692851246	0,0340612498987296	0,0446172334098045	0,0522269513977369	0,0443603998296322	0,0393854182491774	0,0304681766340311	0,0370847123251309	0,0511114410346719
Transcription factors	1,77471606150088	1,87485387695754	1,75252699482103	1,91460796324758	1,86558996124014	1,66207374058073	1,71975916674291	1,8268012295622	1,81892598614247	1,79799752514408	1,66185345153366	1,7317486009787	1,87378002673632	1,75908651358485	1,62856718620597	1,65467984513409	1,78954708321067	1,16725930033926	1,79577814634117	1,65328910346325
Transcription machinery	1,07898877133786	1,19308539642074	1,17598154299114	1,18783370691182	1,15693202775697	1,13338093091841	1,16781299372437	1,17970111943565	1,15350098361525	1,17940660466176	1,15072793193978	1,14738565995571	1,15562380979604	1,15792824224402	1,17437782817571	1,1749671997142	1,106983301446	0,752588927738753	1,1270933223581	1,11015841407648
Transcription related proteins	0,00171514345055987	0	0,00033227734923675	0	6,09395512161861E-05	0,000317490283492475	0,000662697865843667	0	0	0	0,00493654817482989	0,0023272297748229	0,00175852443576481	0,00073655230246346	0,00362566700539567	0,00172888068500282	0,00324361718771821	0,000850139514695478	0,00676946828023907	0,00269150854781383
Translation factors	0,597780782428664	0,590642530726933	0,598196960360775	0,565207705015376	0,593122823800603	0,614177173159795	0,598165285447809	0,593361291739644	0,589201298908425	0,596934792526122	0,628359665865381	0,612530450127988	0,57645115215388	0,595780621141393	0,610996670797727	0,621277941321932	0,587949212279137	0,397027214717153	0,585220579967812	0,602240390275018
Translation proteins	0,923908712847044	0,950934738810617	0,94330728276454	0,912087440535043	0,946097607732337	0,938263230069221	0,935605755908077	0,936734308337758	0,932021448914223	0,943974235837925	0,960140067617481	0,966069921679649	0,922256996581125	0,938951820409716	0,947259499257205	0,960850805723841	0,900499746657803	0,622560779704436	0,931889717572112	0,924521815220442
Transporters	6,22518606174438	6,55454000557624	6,38007460310032	6,97996075502609	6,47810960043465	5,88935139570864	6,02655798083233	6,66723052316661	6,33799552138797	6,37367432322635	5,85244483274321	5,89240052457614	6,6795279928917	6,23069332736954	5,92414638760706	5,91556412559998	6,49669126341883	4,2225115698037	6,38983645194212	5,89935330055941
Tropane, piperidine and pyridine alkaloid biosynthesis	0,100953572950583	0,100928430350348	0,10444091535895	0,104592355138606	0,108221886618399	0,114419904599347	0,108824492408852	0,11076723328209	0,100503888031919	0,1054448821398	0,117906871954152	0,112115074668636	0,107693057656711	0,107282284911948	0,121678361969813	0,113676948842958	0,111770514200228	0,068791536116409	0,113669460630033	0,10744873497452
Tryptophan metabolism	0,127845186650331	0,124321852210523	0,126774937387898	0,123039378241173	0,120746421643463	0,13314021327437	0,128612369348944	0,129123715479644	0,126144397161118	0,123792748613669	0,141192537429804	0,126283312863738	0,129570796847012	0,128166094142476	0,135074273149452	0,139441735295401	0,138593310074428	0,0798145778982497	0,134412695383124	0,131992651193885
Tuberculosis	0,152383956239323	0,150160992620177	0,152448399519112	0,14482938474408	0,149669074523462	0,156938587144123	0,152376746077431	0,150908424907671	0,152127714374909	0,151834002324227	0,158566444478441	0,155413082855319	0,146908887845807	0,153163547982262	0,154539072034444	0,161399737516545	0,148214645960492	0,102792680038636	0,149576822883444	0,157358683530564
Two-component system	1,72796813455748	1,98839768696761	1,92577701125109	2,08453675095745	1,85213230920867	1,68152424201874	1,81479660516488	1,91967694621415	1,90421120205855	1,91188155456912	1,6123823018424	1,74971334477293	1,95679197948287	1,93290472119242	1,70142349877629	1,65370684244811	1,82863226341729	1,20154083090018	1,7331374655884	1,70450418480573
Type I diabetes mellitus	0,0672873720717522	0,0543783770517012	0,0588876949911739	0,0505893780819537	0,0595951982209	0,0681073178339629	0,0628847446412372	0,0569664354733805	0,0594393509928824	0,0601252035274205	0,0661158672709324	0,0623482045155413	0,0556057885356613	0,0624411251599931	0,064244669344395	0,0657654443199517	0,0583952238841368	0,0401369727358217	0,0591660484510258	0,0665906397816893
Type II diabetes mellitus	0,0538726557820856	0,0522176412076633	0,0551426655530938	0,0504668130913668	0,0538325952851551	0,0564367936812852	0,0559083491552345	0,0528695368305147	0,0522536450476718	0,0548081779120035	0,0580617114660833	0,0581202454429957	0,0540779555459124	0,0545756131018039	0,0549025666027834	0,0580007002575535	0,0578008513797566	0,0373202214218971	0,061747403214879	0,0613146321653097
Tyrosine metabolism	0,187518182241456	0,159162535470371	0,160327486606061	0,157911304554532	0,183580053597819	0,168645047010207	0,162958624324956	0,165533344779811	0,158171166801308	0,163817471379067	0,166126138840288	0,163316323507628	0,156493989776456	0,160823282732158	0,15661659877391	0,154327966170026	0,160957527419682	0,105187682452692	0,151663195635163	0,151544412490661
Ubiquinone and other terpenoid-quinone biosynthesis	0,13596005231511	0,0742112286563123	0,086126869088966	0,0555968888024238	0,0857378947562452	0,11690498129304	0,111508668840185	0,0699504594186817	0,0904770816299957	0,0836620206942387	0,118610249406513	0,112809986836383	0,0717885841255252	0,0976047579083524	0,121676554022654	0,112518274111577	0,0992745661785536	0,067428629640053	0,0994830404565387	0,129215458490594
Ubiquitin system	0,0138588179817815	0,00457946246392603	0,00749622974121747	0,00397516285129217	0,00775985698366979	0,0138422274698505	0,0122286511848133	0,00614453043763056	0,00841668291685725	0,0102262875063586	0,0120308196123509	0,00954695693583204	0,00621984578393456	0,00934049414937731	0,0127493013213857	0,0106878105257158	0,00885309852490114	0,00563217428485754	0,00795940503741035	0,0116220334531617
Valine, leucine and isoleucine biosynthesis	0,622756540740276	0,678876996646166	0,683158485317775	0,703243701445718	0,668180929728926	0,652405096634818	0,676280577568798	0,671391661529009	0,670400198581937	0,669332831392062	0,618243775234574	0,670055069493727	0,664846456761124	0,650209453330111	0,631775896130766	0,645419365628831	0,654574039384314	0,432540889670322	0,645077953295786	0,651099808204556
Valine, leucine and isoleucine degradation	0,227665732395715	0,214933627015162	0,230651271336545	0,222472929601057	0,21971045112747	0,251375757967581	0,232211926716284	0,221127120276342	0,220362793237339	0,213493933077189	0,253713570795174	0,230383806236902	0,227086961103546	0,224834058617509	0,24694012407225	0,237621663256473	0,246226875385488	0,140452718164673	0,222963327413941	0,233551500201304
Various types of N-glycan biosynthesis	0	0,000826229340844667	0,000385019785623536	0,000252053870631971	0	0	0,000812742665657327	0	0,000512881681337186	0	0	0,000476075673080875	0,000418696294229717	0,000765436706481635	0,000627895161985637	0	0,000264488498281682	0,000592440974303411	0	0,000419232128002296
Vasopressin-regulated water reabsorption	0,000430219929070202	6,53544751922148E-05	0	0,000179778182426659	0	0	0,00079648781234418	0	0	0	0	0,00038040821003422	0,000433401725051444	1,540501547636E-05	0	0	0	0	0	0
Vibrio cholerae pathogenic cycle	0,0944223181633824	0,0931019662774819	0,0910045687196705	0,0880154502843835	0,0915401613911946	0,0878036474629089	0,0934215184466471	0,0890799948336152	0,084086616504826	0,0895582579602673	0,0844657911972731	0,0883750693232899	0,0848126327506727	0,0858127721789426	0,0927731959719451	0,0924768538235135	0,0873847909173371	0,0598626536278616	0,0849679522269874	0,0807076595440315
Vitamin B6 metabolism	0,184834011422658	0,180526833710127	0,1877779205328	0,18164449456033	0,180116011047578	0,185754598387617	0,18413010187533	0,176105708655565	0,18301602886755	0,177270927542779	0,175426531071626	0,183317246348091	0,169982934257665	0,175252294196744	0,187061011892222	0,189182566036165	0,171192651009781	0,1213188406423	0,176429219912587	0,193062788713585
